Index,Region,Subregion,Month,Confirmed,Deaths,Recovered,Month_Confirmed,Month_Deaths,Month_Recovered,Month_Treated%,Month_Deaths%,Month_Recovered%,Month_Treated,Recovered_Change
5,Belarus,,2020-05-31,42556,235,18514,40081,146,16128,0.40602779371772163,0.008971365368071771,0.9910286346319283,16274,0.027287390297358827
6,Belarus,,2020-06-30,62118,392,46054,43369,157,27540,0.6386358919965874,0.005668483951330469,0.9943315160486695,27697,0.003302881416741288
7,Belarus,,2020-07-31,67808,559,62444,21362,167,16390,0.7750678775395562,0.010086368303436613,0.9899136316965634,16557,-0.004417884352106105
8,Belarus,,2020-08-31,71843,681,70468,8840,122,8024,0.9214932126696832,0.01497667566904002,0.98502332433096,8146,-0.0048903073656034746
9,Belarus,,2020-09-30,78631,833,74525,7482,152,4057,0.5625501202886929,0.03611309099548586,0.9638869090045141,4209,-0.021136415326445834
10,Belarus,,2020-10-31,98482,980,86663,23124,147,12138,0.5312662169174883,0.011965811965811967,0.9880341880341881,12285,0.02414727902967395
11,Belarus,,2020-11-27,131633,1136,110152,43990,156,23489,0.5375085246646966,0.006597589342355678,0.9934024106576443,23645,0.005368222623456265
2,Belgium,,2020-02-29,1,0,1,1,0,1,1.0,0.0,1.0,1,
3,Belgium,,2020-03-31,12775,705,1696,12774,705,1695,0.18788163457022075,0.29375,0.70625,2400,-0.29374999999999996
4,Belgium,,2020-04-30,48519,7594,11576,46118,6889,9880,0.36361073767292595,0.41081758005844116,0.5891824199415588,16769,-0.1170675800584412
5,Belgium,,2020-05-31,58381,9467,15887,39211,1873,4311,0.15771084644615033,0.3028783958602846,0.6971216041397154,6184,0.10793918419815651
6,Belgium,,2020-06-30,61427,9747,16984,36073,280,1097,0.03817259446123139,0.20334059549745825,0.7966594045025418,1377,0.09953780036282645
7,Belgium,,2020-07-31,68751,9841,17546,42020,94,562,0.01561161351737268,0.14329268292682926,0.8567073170731707,656,0.060047912570628914
8,Belgium,,2020-08-31,85236,9895,18422,57849,54,876,0.01607633666960535,0.05806451612903226,0.9419354838709677,930,0.08522816679779699
9,Belgium,,2020-09-30,118452,10016,19454,90135,121,1032,0.012791923226271703,0.1049436253252385,0.8950563746747615,1153,-0.04687910919620619
10,Belgium,,2020-10-31,429229,11625,25569,399759,1609,6115,0.019321641288876548,0.2083117555670637,0.7916882444329363,7724,-0.10336813024182523
11,Belgium,,2020-11-27,570829,16339,0,533635,4714,-25569,-0.03908101979817666,-0.2260369216015344,1.2260369216015343,-20855,0.43434867716859804
11,Belgium,Antwerp,2020-11-27,67070,0,0,67070,0,0,0.0,,,0,
11,Belgium,Brussels,2020-11-27,75996,0,0,75996,0,0,0.0,,,0,
11,Belgium,East Flanders,2020-11-27,53256,0,0,53256,0,0,0.0,,,0,
11,Belgium,Flemish Brabant,2020-11-27,43553,0,0,43553,0,0,0.0,,,0,
11,Belgium,Hainaut,2020-11-27,91397,0,0,91397,0,0,0.0,,,0,
11,Belgium,Liege,2020-11-27,91266,0,0,91266,0,0,0.0,,,0,
11,Belgium,Limburg,2020-11-27,23940,0,0,23940,0,0,0.0,,,0,
11,Belgium,Luxembourg,2020-11-27,16062,0,0,16062,0,0,0.0,,,0,
11,Belgium,Namur,2020-11-27,32118,0,0,32118,0,0,0.0,,,0,
11,Belgium,Unknown,2020-11-27,9415,16339,0,9415,16339,0,1.7354221986192246,1.0,0.0,16339,
11,Belgium,Walloon Brabant,2020-11-27,22983,0,0,22983,0,0,0.0,,,0,
11,Belgium,West Flanders,2020-11-27,43773,0,0,43773,0,0,0.0,,,0,
3,Belize,,2020-03-31,3,0,0,3,0,0,0.0,,,0,
4,Belize,,2020-04-30,18,2,9,18,2,9,0.6111111111111112,0.18181818181818182,0.8181818181818182,11,
5,Belize,,2020-05-31,18,2,16,7,0,7,1.0,0.0,1.0,7,0.18181818181818177
6,Belize,,2020-06-30,24,2,18,6,0,2,0.3333333333333333,0.0,1.0,2,0.0
7,Belize,,2020-07-31,48,2,30,28,0,12,0.42857142857142855,0.0,1.0,12,0.0
8,Belize,,2020-08-31,1007,13,173,975,11,143,0.15794871794871795,0.07142857142857142,0.9285714285714286,154,-0.0714285714285714
9,Belize,,2020-09-30,1992,27,1246,1806,14,1073,0.6018826135105205,0.012879484820607176,0.9871205151793928,1087,0.05854908660796421
10,Belize,,2020-10-31,3487,59,2160,2214,32,914,0.42728093947606144,0.03382663847780127,0.9661733615221987,946,-0.02094715365719413
11,Belize,,2020-11-27,5587,141,3056,3368,82,896,0.29038004750593827,0.08384458077709611,0.9161554192229039,978,-0.05001794229929479
3,Benin,,2020-03-31,9,0,1,9,0,1,0.1111111111111111,0.0,1.0,1,
4,Benin,,2020-04-30,64,1,33,63,1,32,0.5238095238095238,0.030303030303030304,0.9696969696969697,33,-0.030303030303030276
5,Benin,,2020-05-31,232,3,143,198,2,110,0.5656565656565656,0.017857142857142856,0.9821428571428571,112,0.012445887445887371
6,Benin,,2020-06-30,1199,21,333,1053,18,190,0.19753086419753085,0.08653846153846154,0.9134615384615384,208,-0.06868131868131866
7,Benin,,2020-07-31,1805,36,1036,1451,15,703,0.4948311509303928,0.020891364902506964,0.979108635097493,718,0.06564709663595458
8,Benin,,2020-08-31,2145,40,1738,1073,4,702,0.6579683131407269,0.0056657223796034,0.9943342776203966,706,0.015225642522903593
9,Benin,,2020-09-30,2357,41,1973,579,1,235,0.4075993091537133,0.00423728813559322,0.9957627118644068,236,0.0014284342440101794
10,Benin,,2020-10-31,2643,41,2418,629,0,445,0.7074721780604134,0.0,1.0,445,0.004237288135593209
11,Benin,,2020-11-27,2974,43,2579,515,2,161,0.31650485436893205,0.012269938650306749,0.9877300613496932,163,-0.012269938650306789
3,Bhutan,,2020-03-31,4,0,0,4,0,0,0.0,,,0,
4,Bhutan,,2020-04-30,7,0,5,7,0,5,0.7142857142857143,0.0,1.0,5,
5,Bhutan,,2020-05-31,43,0,6,38,0,1,0.02631578947368421,0.0,1.0,1,0.0
6,Bhutan,,2020-06-30,77,0,48,71,0,42,0.5915492957746479,0.0,1.0,42,0.0
7,Bhutan,,2020-07-31,101,0,89,53,0,41,0.7735849056603774,0.0,1.0,41,0.0
8,Bhutan,,2020-08-31,225,0,142,136,0,53,0.3897058823529412,0.0,1.0,53,0.0
9,Bhutan,,2020-09-30,282,0,222,140,0,80,0.5714285714285714,0.0,1.0,80,0.0
10,Bhutan,,2020-10-31,349,0,324,127,0,102,0.8031496062992126,0.0,1.0,102,0.0
11,Bhutan,,2020-11-27,395,0,372,71,0,48,0.676056338028169,0.0,1.0,48,0.0
3,Bolivia,,2020-03-31,107,6,0,107,6,0,0.056074766355140186,1.0,0.0,6,
4,Bolivia,,2020-04-30,1110,59,117,1104,53,117,0.1539855072463768,0.31176470588235294,0.6882352941176471,170,0.6882352941176471
5,Bolivia,,2020-05-31,9982,313,968,9806,254,851,0.11268611054456455,0.22986425339366515,0.7701357466063349,1105,0.08190045248868782
6,Bolivia,,2020-06-30,33219,1123,9340,31938,810,8372,0.2874945206337278,0.08821607492920933,0.9117839250707906,9182,0.14164817846445577
7,Bolivia,,2020-07-31,76789,2977,23582,66326,1854,14242,0.24268009528691614,0.11518389662027834,0.8848161033797217,16096,-0.026967821691068927
8,Bolivia,,2020-08-31,116598,5027,60408,90039,2050,36826,0.431768455891336,0.05273176252700895,0.947268237472991,38876,0.06245213409326933
9,Bolivia,,2020-09-30,135311,7965,95529,69876,2938,35121,0.5446648348503063,0.07719593263091516,0.9228040673690848,38059,-0.024464170103906224
10,Bolivia,,2020-10-31,141757,8725,111503,38263,760,15974,0.4373415571178423,0.04541651727022828,0.9545834827297717,16734,0.03177941536068685
11,Bolivia,,2020-11-27,144494,8943,121050,24266,218,9547,0.4024149015082832,0.02232462877624168,0.9776753712237584,9765,0.02309188849398669
3,Bosnia and Herzegovina,,2020-03-31,420,13,17,420,13,17,0.07142857142857142,0.43333333333333335,0.5666666666666667,30,
4,Bosnia and Herzegovina,,2020-04-30,1757,69,727,1727,56,710,0.44354371742906773,0.0731070496083551,0.9268929503916449,766,0.3602262837249782
5,Bosnia and Herzegovina,,2020-05-31,2510,153,1862,1714,84,1135,0.7112018669778296,0.06890894175553733,0.9310910582444627,1219,0.004198107852817823
6,Bosnia and Herzegovina,,2020-06-30,4453,186,2402,2438,33,540,0.2350287120590648,0.05759162303664921,0.9424083769633508,573,0.01131731871888808
7,Bosnia and Herzegovina,,2020-07-31,11876,339,5959,9288,153,3557,0.3994401378122308,0.04123989218328841,0.9587601078167116,3710,0.016351730853360835
8,Bosnia and Herzegovina,,2020-08-31,19964,609,13095,13666,270,7136,0.5419288745792478,0.03645692681609506,0.963543073183905,7406,0.004782965367193359
9,Bosnia and Herzegovina,,2020-09-30,27469,856,20616,13765,247,7521,0.5643298220123502,0.031797116374871266,0.9682028836251287,7768,0.004659810441223766
10,Bosnia and Herzegovina,,2020-10-31,50090,1234,28083,28618,378,7467,0.27412817108113774,0.048183556405353725,0.9518164435946462,7845,-0.016386440030482508
11,Bosnia and Herzegovina,,2020-11-27,85431,2542,50001,56114,1308,21918,0.41390740278718324,0.056316197365021956,0.9436838026349781,23226,-0.008132640959668147
3,Botswana,,2020-03-31,4,1,0,4,1,0,0.25,1.0,0.0,1,
4,Botswana,,2020-04-30,23,1,5,22,0,5,0.22727272727272727,0.0,1.0,5,1.0
5,Botswana,,2020-05-31,35,1,20,29,0,15,0.5172413793103449,0.0,1.0,15,0.0
6,Botswana,,2020-06-30,227,1,28,206,0,8,0.038834951456310676,0.0,1.0,8,0.0
7,Botswana,,2020-07-31,804,2,63,775,1,35,0.04645161290322581,0.027777777777777776,0.9722222222222222,36,-0.02777777777777779
8,Botswana,,2020-08-31,1633,6,224,1568,4,161,0.10522959183673469,0.024242424242424242,0.9757575757575757,165,0.0035353535353535026
9,Botswana,,2020-09-30,3172,16,710,2942,10,486,0.16859279401767505,0.020161290322580645,0.9798387096774194,496,0.00408113391984366
10,Botswana,,2020-10-31,6642,24,4676,5916,8,3966,0.671737660581474,0.0020130850528434826,0.9979869149471565,3974,0.01814820526973715
11,Botswana,,2020-11-27,10258,31,7717,5558,7,3041,0.5483987045699892,0.0022965879265091863,0.9977034120734908,3048,-0.0002835028736657419
2,Brazil,,2020-02-29,2,0,0,2,0,0,0.0,,,0,
3,Brazil,,2020-03-31,5717,201,127,5717,201,127,0.05737274794472626,0.6128048780487805,0.3871951219512195,328,
4,Brazil,,2020-04-30,87187,6006,35935,86859,5805,35808,0.4790867958415363,0.13949967558214982,0.8605003244178502,41613,0.47330520246663066
5,Brazil,,2020-05-31,514849,29314,206555,472908,23308,170620,0.41007553266174396,0.12018893609999587,0.8798110639000041,193928,0.019310739482153894
6,Brazil,,2020-06-30,1402041,59594,788318,1166172,30280,581763,0.524830813979413,0.04947364809335292,0.950526351906647,612043,0.07071528800664295
7,Brazil,,2020-07-31,2662485,92475,2008854,1814573,32881,1220536,0.6907503859034605,0.026233089227288283,0.9737669107727117,1253417,0.023240558866064687
8,Brazil,,2020-08-31,3908272,121381,3268591,1806943,28906,1259737,0.7131619536421459,0.022431348325331377,0.9775686516746687,1288643,0.0038017409019569515
9,Brazil,,2020-09-30,4810935,143952,4274774,1420963,22571,1006183,0.7239836645992893,0.02194013340409855,0.9780598665959015,1028754,0.0004912149212328298
10,Brazil,,2020-10-31,5535605,159884,5005161,1116879,15932,730387,0.668218311920987,0.02134743990170423,0.9786525600982958,746319,0.0005926935023943258
11,Brazil,,2020-11-27,6238350,171974,5581436,1073305,12090,576275,0.548180619674743,0.020548469062571705,0.9794515309374283,588365,0.0007989708391324957
5,Brazil,Acre,2020-05-31,6219,148,0,6219,148,0,0.0237980382698183,1.0,0.0,148,
6,Brazil,Acre,2020-06-30,13253,365,6270,13105,217,6270,0.4950019076688287,0.0334515184214583,0.9665484815785417,6487,0.9665484815785417
7,Brazil,Acre,2020-07-31,19625,531,13724,12990,166,7454,0.5866050808314087,0.02178477690288714,0.9782152230971128,7620,0.011666741518571166
8,Brazil,Acre,2020-08-31,24647,612,19445,10392,81,5721,0.5583140877598153,0.013960703205791106,0.9860392967942089,5802,0.007824073697096035
9,Brazil,Acre,2020-09-30,28222,659,25041,8165,47,5596,0.6911206368646663,0.008328903065745172,0.9916710969342548,5643,0.005631800140045939
10,Brazil,Acre,2020-10-31,30796,693,28137,5096,34,3096,0.6142072213500785,0.010862619808306708,0.9891373801916933,3130,-0.0025337167425615315
11,Brazil,Acre,2020-11-27,35756,722,30434,6926,29,2297,0.3358359803638464,0.012467755803955288,0.9875322441960447,2326,-0.0016051359956485989
5,Brazil,Alagoas,2020-05-31,10288,443,0,10288,443,0,0.04305987558320373,1.0,0.0,443,
6,Brazil,Alagoas,2020-06-30,35962,1052,27502,35519,609,27502,0.7914355696950928,0.021664117249475295,0.9783358827505247,28111,0.9783358827505247
7,Brazil,Alagoas,2020-07-31,59725,1567,51757,31171,515,24255,0.794648872349299,0.020791279773920066,0.97920872022608,24770,0.0008728374755552215
8,Brazil,Alagoas,2020-08-31,78804,1887,73053,25480,320,21296,0.8483516483516483,0.014803849000740192,0.9851961509992598,21616,0.005987430773179869
9,Brazil,Alagoas,2020-09-30,86879,2072,83608,11939,185,10555,0.8995728285451042,0.01722532588454376,0.9827746741154563,10740,-0.002421476883803564
10,Brazil,Alagoas,2020-10-31,90789,2238,87755,5109,166,4147,0.8441965159522411,0.03848829121261303,0.961511708787387,4313,-0.02126296532806926
11,Brazil,Alagoas,2020-11-27,94392,2331,90836,4399,93,3081,0.7215276199136167,0.02930056710775047,0.9706994328922496,3174,0.009187724104862571
5,Brazil,Amapa,2020-05-31,9602,222,0,9602,222,0,0.023120183295146843,1.0,0.0,222,
6,Brazil,Amapa,2020-06-30,28492,417,13573,28270,195,13573,0.48701804032543333,0.01416327716443928,0.9858367228355607,13768,0.9858367228355607
7,Brazil,Amapa,2020-07-31,36468,565,24786,22478,148,11213,0.5054275291396032,0.013027022269166447,0.9869729777308336,11361,0.0011362548952729146
8,Brazil,Amapa,2020-08-31,43193,661,31352,17842,96,6566,0.37338863356125995,0.01441008706094266,0.9855899129390573,6662,-0.0013830647917763006
9,Brazil,Amapa,2020-09-30,48254,709,36098,16241,48,4746,0.2951788682962872,0.010012515644555695,0.9899874843554443,4794,0.0043975714163869695
10,Brazil,Amapa,2020-10-31,52175,748,44104,15368,39,8006,0.5234903695991671,0.004847731510254817,0.9951522684897451,8045,0.005164784134300882
11,Brazil,Amapa,2020-11-27,58300,805,46648,13448,57,2544,0.19341165972635335,0.02191464821222607,0.9780853517877739,2601,-0.017066916701971246
5,Brazil,Amazonas,2020-05-31,41378,2052,0,41378,2052,0,0.04959157039972933,1.0,0.0,2052,
6,Brazil,Amazonas,2020-06-30,70823,2823,57616,68771,771,57616,0.8490061217664423,0.01320499426242143,0.9867950057375786,58387,0.9867950057375786
7,Brazil,Amazonas,2020-07-31,100940,3268,85546,40501,445,27930,0.700599985185551,0.01568281938325991,0.9843171806167401,28375,-0.002477825120838495
8,Brazil,Amazonas,2020-08-31,120296,3649,100894,31482,381,15348,0.49961882980750905,0.024222773221438107,0.9757772267785619,15729,-0.008539953838178183
9,Brazil,Amazonas,2020-09-30,139326,4156,116119,34783,507,15225,0.4522899117384929,0.03222730739893211,0.9677726926010679,15732,-0.008004534177494027
10,Brazil,Amazonas,2020-10-31,161683,4543,137674,41408,387,21555,0.5298976043276662,0.01763740771123872,0.9823625922887613,21942,0.01458989968769342
11,Brazil,Amazonas,2020-11-27,177142,4869,151674,34925,326,14000,0.4101932712956335,0.02275582856345107,0.977244171436549,14326,-0.005118420852212369
5,Brazil,Bahia,2020-05-31,18392,667,0,18392,667,0,0.03626576772509787,1.0,0.0,667,
6,Brazil,Bahia,2020-06-30,73307,1853,47759,72640,1186,47759,0.6738023127753304,0.02423128000817244,0.9757687199918276,48945,0.9757687199918276
7,Brazil,Bahia,2020-07-31,166154,3463,148018,116542,1610,100259,0.8740968921075664,0.01580461180535786,0.9841953881946421,101869,0.008426668202814569
8,Brazil,Bahia,2020-08-31,256727,5397,240697,105246,1934,92679,0.8989700321152347,0.020441165590352278,0.9795588344096477,94613,-0.0046365537849943905
9,Brazil,Bahia,2020-09-30,310526,6744,296207,64432,1347,55510,0.8824341941892228,0.0236910142990309,0.9763089857009691,56857,-0.0032498487086786154
10,Brazil,Bahia,2020-10-31,353157,7622,338895,50206,878,42688,0.8677448910488786,0.020153330578891796,0.9798466694211082,43566,0.003537683720139073
11,Brazil,Bahia,2020-11-27,394300,8207,377107,47783,585,38212,0.8119414854655421,0.01507848544990592,0.9849215145500941,38797,0.0050748451289859275
5,Brazil,Ceara,2020-05-31,48489,3010,0,48489,3010,0,0.062075934748087196,1.0,0.0,3010,
6,Brazil,Ceara,2020-06-30,108699,6146,85938,105689,3136,85938,0.8427934789807833,0.035206682084558905,0.9647933179154411,89074,0.9647933179154411
7,Brazil,Ceara,2020-07-31,173882,7668,145637,81798,1522,59699,0.7484412821829385,0.024860750396105913,0.9751392496038941,61221,0.010345931688452992
8,Brazil,Ceara,2020-08-31,214953,8409,189926,61648,741,44289,0.7304373215676097,0.016455696202531647,0.9835443037974684,45030,0.00840505419357429
9,Brazil,Ceara,2020-09-30,241159,8994,214221,42824,585,24295,0.5809826265645432,0.023512861736334406,0.9764871382636656,24880,-0.007057165533802756
10,Brazil,Ceara,2020-10-31,274185,9353,233895,50970,359,19674,0.3930351186972729,0.017920431288374183,0.9820795687116258,20033,0.005592430447960206
11,Brazil,Ceara,2020-11-27,298312,9568,249068,55064,215,15173,0.279456632282435,0.013971926176241227,0.9860280738237588,15388,0.003948505112132961
5,Brazil,Distrito Federal,2020-05-31,9780,170,0,9780,170,0,0.017382413087934562,1.0,0.0,170,
6,Brazil,Distrito Federal,2020-06-30,49218,587,33970,49048,417,33970,0.7010887294079269,0.012126675778637276,0.9878733242213628,34387,0.9878733242213628
7,Brazil,Distrito Federal,2020-07-31,106292,1469,88797,71735,882,54827,0.7765944099811808,0.015832271266761205,0.9841677287332388,55709,-0.0037055954881239916
8,Brazil,Distrito Federal,2020-08-31,162042,2521,144413,71776,1052,55616,0.7895118145341061,0.018564269076021742,0.9814357309239783,56668,-0.002731997809260478
9,Brazil,Distrito Federal,2020-09-30,192245,3255,181308,45311,734,36895,0.8304605945576129,0.019506231895612427,0.9804937681043876,37629,-0.0009419628195906915
10,Brazil,Distrito Federal,2020-10-31,213245,3683,203684,28682,428,22376,0.795063105780629,0.01876863708121382,0.9812313629187862,22804,0.0007375948143986122
11,Brazil,Distrito Federal,2020-11-27,227581,3915,217274,20214,232,13590,0.6837835163747897,0.01678483576906381,0.9832151642309361,13822,0.0019838013121499243
5,Brazil,Espirito Santo,2020-05-31,13690,604,0,13690,604,0,0.04411979547114682,1.0,0.0,604,
6,Brazil,Espirito Santo,2020-06-30,46893,1648,27580,46289,1044,27580,0.6183758560349111,0.03647288988261599,0.963527110117384,28624,0.963527110117384
7,Brazil,Espirito Santo,2020-07-31,83292,2545,67117,54064,897,39537,0.7478913879846109,0.02218430034129693,0.9778156996587031,40434,0.014288589541319063
8,Brazil,Espirito Santo,2020-08-31,111261,3158,100246,41599,613,33129,0.8111252674343133,0.018167269278643827,0.9818327307213561,33742,0.004017031062653054
9,Brazil,Espirito Santo,2020-09-30,131490,3545,121026,28086,387,20780,0.7536495050915046,0.018283176642887512,0.9817168233571125,21167,-0.00011590736424360593
10,Brazil,Espirito Santo,2020-10-31,155709,3855,143370,31138,310,22344,0.7275354871860749,0.013684117595126688,0.9863158824048733,22654,0.004599059047760812
11,Brazil,Espirito Santo,2020-11-27,186418,4222,172842,39193,367,29472,0.7613349322583114,0.012299339790207446,0.9877006602097925,29839,0.0013847778049191906
5,Brazil,Goias,2020-05-31,3702,124,0,3702,124,0,0.03349540788762831,1.0,0.0,124,
6,Brazil,Goias,2020-06-30,24381,474,0,24257,350,0,0.014428824669167664,1.0,0.0,350,0.0
7,Brazil,Goias,2020-07-31,67941,1656,60715,67467,1182,60715,0.9174411193620585,0.019096240528620127,0.9809037594713799,61897,0.9809037594713799
8,Brazil,Goias,2020-08-31,132506,3094,123876,70135,1438,63161,0.9210665145790262,0.02226040650784068,0.9777395934921593,64599,-0.0031641659792205346
9,Brazil,Goias,2020-09-30,209411,4672,199091,82441,1578,75215,0.9314903991945755,0.020548747932754286,0.9794512520672457,76793,0.0017116585750863722
10,Brazil,Goias,2020-10-31,255447,5753,245704,51684,1081,46613,0.9228000928720688,0.022665324778798172,0.9773346752212019,47694,-0.0021165768460438272
11,Brazil,Goias,2020-11-27,276943,6305,266908,25486,552,21204,0.8536451385074159,0.0253723110865968,0.9746276889134032,21756,-0.0027069863077986422
5,Brazil,Maranhao,2020-05-31,34639,955,0,34639,955,0,0.027570079967666503,1.0,0.0,955,
6,Brazil,Maranhao,2020-06-30,80451,2048,61093,79496,1093,61093,0.7822531951293147,0.017576303348020454,0.9824236966519796,62186,0.9824236966519796
7,Brazil,Maranhao,2020-07-31,120661,3013,108568,57520,965,47475,0.8421418636995828,0.0199215524360033,0.9800784475639966,48440,-0.002345249087982948
8,Brazil,Maranhao,2020-08-31,151615,3446,139286,40034,433,30718,0.7781136034370785,0.013900035311867998,0.986099964688132,31151,0.006021517124135345
9,Brazil,Maranhao,2020-09-30,173564,3756,163892,30832,310,24606,0.8081214322781526,0.012441804462995665,0.9875581955370043,24916,0.0014582308488723106
